# Time	f1(t)	f2(t)
1.152058e+01	2.691211e-04	1.133543e-09
1.154058e+01	2.680107e-04	1.130913e-09
1.156058e+01	2.669049e-04	1.128285e-09
1.158058e+01	2.658036e-04	1.125659e-09
1.160058e+01	2.647069e-04	1.123035e-09
1.162058e+01	2.636147e-04	1.120414e-09
1.164058e+01	2.625270e-04	1.117796e-09
1.166058e+01	2.614438e-04	1.115179e-09
1.168058e+01	2.603651e-04	1.112565e-09
1.170059e+01	2.592908e-04	1.109954e-09
1.172059e+01	2.582210e-04	1.107345e-09
1.174059e+01	2.571556e-04	1.104739e-09
1.176059e+01	2.560946e-04	1.102135e-09
1.178059e+01	2.550379e-04	1.099533e-09
1.180059e+01	2.539856e-04	1.096935e-09
1.182059e+01	2.529377e-04	1.094338e-09
1.184059e+01	2.518941e-04	1.091745e-09
1.186059e+01	2.508547e-04	1.089154e-09
1.188059e+01	2.498197e-04	1.086566e-09
1.190060e+01	2.487890e-04	1.083980e-09
1.192060e+01	2.477625e-04	1.081397e-09
1.194060e+01	2.467402e-04	1.078817e-09
1.196060e+01	2.457222e-04	1.076240e-09
1.198060e+01	2.447083e-04	1.073665e-09
1.200060e+01	2.436986e-04	1.071094e-09
1.202060e+01	2.426931e-04	1.068525e-09
1.204060e+01	2.416918e-04	1.065959e-09
1.206060e+01	2.406946e-04	1.063395e-09
1.208060e+01	2.397015e-04	1.060835e-09
1.210061e+01	2.387125e-04	1.058278e-09
1.212061e+01	2.377276e-04	1.055723e-09
1.214061e+01	2.367467e-04	1.053172e-09
1.216061e+01	2.357699e-04	1.050623e-09
1.218061e+01	2.347971e-04	1.048077e-09
1.220061e+01	2.338284e-04	1.045535e-09
1.222061e+01	2.328636e-04	1.042995e-09
1.224061e+01	2.319028e-04	1.040459e-09
1.226061e+01	2.309460e-04	1.037925e-09
1.228061e+01	2.299931e-04	1.035395e-09
1.230062e+01	2.290442e-04	1.032868e-09
1.232062e+01	2.280992e-04	1.030344e-09
1.234062e+01	2.271581e-04	1.027822e-09
1.236062e+01	2.262208e-04	1.025305e-09
1.238062e+01	2.252874e-04	1.022790e-09
1.240062e+01	2.243579e-04	1.020278e-09
1.242062e+01	2.234322e-04	1.017770e-09
1.244062e+01	2.225104e-04	1.015265e-09
1.246062e+01	2.215923e-04	1.012763e-09
1.248062e+01	2.206780e-04	1.010264e-09
1.250063e+01	2.197675e-04	1.007769e-09
1.252063e+01	2.188608e-04	1.005277e-09
1.254063e+01	2.179578e-04	1.002788e-09
1.256063e+01	2.170585e-04	1.000303e-09
1.258063e+01	2.161630e-04	9.978208e-10
1.260063e+01	2.152711e-04	9.953420e-10
1.262063e+01	2.143829e-04	9.928666e-10
1.264063e+01	2.134984e-04	9.903946e-10
1.266063e+01	2.126175e-04	9.879260e-10
1.268063e+01	2.117403e-04	9.854607e-10
1.270064e+01	2.108667e-04	9.829989e-10
1.272064e+01	2.099966e-04	9.805406e-10
1.274064e+01	2.091302e-04	9.780856e-10
1.276064e+01	2.082674e-04	9.756342e-10
1.278064e+01	2.074081e-04	9.731862e-10
1.280064e+01	2.065523e-04	9.707417e-10
1.282064e+01	2.057001e-04	9.683007e-10
1.284064e+01	2.048514e-04	9.658633e-10
1.286064e+01	2.040062e-04	9.634293e-10
1.288064e+01	2.031645e-04	9.609989e-10
1.290065e+01	2.023263e-04	9.585721e-10
1.292065e+01	2.014915e-04	9.561488e-10
1.294065e+01	2.006602e-04	9.537291e-10
1.296065e+01	1.998323e-04	9.513130e-10
1.298065e+01	1.990078e-04	9.489005e-10
1.300065e+01	1.981868e-04	9.464916e-10
1.302065e+01	1.973691e-04	9.440864e-10
1.304065e+01	1.965547e-04	9.416847e-10
1.306065e+01	1.957438e-04	9.392868e-10
1.308065e+01	1.949362e-04	9.368924e-10
1.310066e+01	1.941319e-04	9.345018e-10
1.312066e+01	1.933309e-04	9.321149e-10
1.314066e+01	1.925333e-04	9.297316e-10
1.316066e+01	1.917389e-04	9.273520e-10
1.318066e+01	1.909479e-04	9.249762e-10
1.320066e+01	1.901600e-04	9.226041e-10
1.322066e+01	1.893755e-04	9.202357e-10
1.324066e+01	1.885941e-04	9.178711e-10
1.326066e+01	1.878160e-04	9.155102e-10
1.328066e+01	1.870411e-04	9.131531e-10
1.330067e+01	1.862694e-04	9.107997e-10
1.332067e+01	1.855009e-04	9.084501e-10
1.334067e+01	1.847356e-04	9.061044e-10
1.336067e+01	1.839734e-04	9.037624e-10
1.338067e+01	1.832143e-04	9.014243e-10
1.340067e+01	1.824584e-04	8.990899e-10
1.342067e+01	1.817056e-04	8.967594e-10
1.344067e+01	1.809560e-04	8.944327e-10
1.346067e+01	1.802094e-04	8.921099e-10
1.348067e+01	1.794659e-04	8.897909e-10
1.350068e+01	1.787254e-04	8.874758e-10
1.352068e+01	1.779880e-04	8.851646e-10
1.354068e+01	1.772537e-04	8.828572e-10
1.356068e+01	1.765224e-04	8.805537e-10
1.358068e+01	1.757941e-04	8.782541e-10
1.360068e+01	1.750688e-04	8.759584e-10
1.362068e+01	1.743465e-04	8.736667e-10
1.364068e+01	1.736272e-04	8.713788e-10
1.366068e+01	1.729108e-04	8.690948e-10
1.368068e+01	1.721975e-04	8.668148e-10
1.370069e+01	1.714870e-04	8.645387e-10
1.372069e+01	1.707795e-04	8.622666e-10
1.374069e+01	1.700749e-04	8.599984e-10
1.376069e+01	1.693732e-04	8.577342e-10
1.378069e+01	1.686744e-04	8.554739e-10
1.380069e+01	1.679785e-04	8.532176e-10
1.382069e+01	1.672855e-04	8.509652e-10
1.384069e+01	1.665953e-04	8.487169e-10
1.386069e+01	1.659079e-04	8.464725e-10
1.388069e+01	1.652234e-04	8.442321e-10
1.390070e+01	1.645418e-04	8.419958e-10
1.392070e+01	1.638629e-04	8.397634e-10
1.394070e+01	1.631869e-04	8.375350e-10
1.396070e+01	1.625136e-04	8.353106e-10
1.398070e+01	1.618431e-04	8.330903e-10
1.400070e+01	1.611754e-04	8.308740e-10
1.402070e+01	1.605104e-04	8.286617e-10
1.404070e+01	1.598482e-04	8.264534e-10
1.406070e+01	1.591887e-04	8.242492e-10
1.408070e+01	1.585319e-04	8.220490e-10
1.410071e+01	1.578779e-04	8.198529e-10
1.412071e+01	1.572265e-04	8.176608e-10
1.414071e+01	1.565778e-04	8.154728e-10
1.416071e+01	1.559318e-04	8.132888e-10
1.418071e+01	1.552885e-04	8.111089e-10
1.420071e+01	1.546478e-04	8.089331e-10
1.422071e+01	1.540098e-04	8.067613e-10
1.424071e+01	1.533744e-04	8.045937e-10
1.426071e+01	1.527416e-04	8.024300e-10
1.428071e+01	1.521115e-04	8.002705e-10
1.430072e+01	1.514839e-04	7.981151e-10
1.432072e+01	1.508589e-04	7.959637e-10
1.434072e+01	1.502365e-04	7.938165e-10
1.436072e+01	1.496167e-04	7.916733e-10
1.438072e+01	1.489994e-04	7.895342e-10
1.440072e+01	1.483847e-04	7.873993e-10
1.442072e+01	1.477725e-04	7.852684e-10
1.444072e+01	1.471628e-04	7.831417e-10
1.446072e+01	1.465557e-04	7.810190e-10
1.448072e+01	1.459510e-04	7.789005e-10
1.450073e+01	1.453489e-04	7.767861e-10
1.452073e+01	1.447492e-04	7.746758e-10
1.454073e+01	1.441520e-04	7.725696e-10
1.456073e+01	1.435573e-04	7.704676e-10
1.458073e+01	1.429650e-04	7.683697e-10
1.460073e+01	1.423752e-04	7.662758e-10
1.462073e+01	1.417878e-04	7.641862e-10
1.464073e+01	1.412028e-04	7.621006e-10
1.466073e+01	1.406203e-04	7.600192e-10
1.468073e+01	1.400401e-04	7.579419e-10
1.470074e+01	1.394624e-04	7.558688e-10
1.472074e+01	1.388870e-04	7.537998e-10
1.474074e+01	1.383140e-04	7.517349e-10
1.476074e+01	1.377434e-04	7.496742e-10
1.478074e+01	1.371751e-04	7.476176e-10
1.480074e+01	1.366092e-04	7.455652e-10
1.482074e+01	1.360456e-04	7.435169e-10
1.484074e+01	1.354843e-04	7.414727e-10
1.486074e+01	1.349253e-04	7.394327e-10
1.488074e+01	1.343687e-04	7.373968e-10
1.490075e+01	1.338143e-04	7.353651e-10
1.492075e+01	1.332622e-04	7.333375e-10
1.494075e+01	1.327124e-04	7.313141e-10
1.496075e+01	1.321649e-04	7.292948e-10
1.498075e+01	1.316197e-04	7.272797e-10
1.500075e+01	1.310767e-04	7.252687e-10
1.502075e+01	1.305359e-04	7.232619e-10
1.504075e+01	1.299973e-04	7.212592e-10
1.506075e+01	1.294610e-04	7.192607e-10
1.508075e+01	1.289269e-04	7.172663e-10
1.510076e+01	1.283950e-04	7.152761e-10
1.512076e+01	1.278653e-04	7.132900e-10
1.514076e+01	1.273378e-04	7.113081e-10
1.516076e+01	1.268124e-04	7.093303e-10
1.518076e+01	1.262893e-04	7.073567e-10
1.520076e+01	1.257682e-04	7.053872e-10
1.522076e+01	1.252494e-04	7.034219e-10
1.524076e+01	1.247326e-04	7.014607e-10
1.526076e+01	1.242180e-04	6.995037e-10
1.528076e+01	1.237056e-04	6.975508e-10
1.530077e+01	1.231952e-04	6.956021e-10
1.532077e+01	1.226870e-04	6.936575e-10
1.534077e+01	1.221808e-04	6.917170e-10
1.536077e+01	1.216767e-04	6.897807e-10
1.538077e+01	1.211747e-04	6.878486e-10
1.540077e+01	1.206748e-04	6.859206e-10
1.542077e+01	1.201770e-04	6.839967e-10
1.544077e+01	1.196812e-04	6.820770e-10
1.546077e+01	1.191874e-04	6.801614e-10
1.548077e+01	1.186957e-04	6.782499e-10
1.550078e+01	1.182060e-04	6.763426e-10
1.552078e+01	1.177184e-04	6.744394e-10
1.554078e+01	1.172327e-04	6.725404e-10
1.556078e+01	1.167490e-04	6.706455e-10
1.558078e+01	1.162674e-04	6.687547e-10
1.560078e+01	1.157877e-04	6.668680e-10
1.562078e+01	1.153100e-04	6.649855e-10
1.564078e+01	1.148343e-04	6.631071e-10
1.566078e+01	1.143606e-04	6.612328e-10
1.568078e+01	1.138888e-04	6.593627e-10
1.570079e+01	1.134189e-04	6.574967e-10
1.572079e+01	1.129510e-04	6.556347e-10
1.574079e+01	1.124850e-04	6.537769e-10
1.576079e+01	1.120210e-04	6.519233e-10
1.578079e+01	1.115588e-04	6.500737e-10
1.580079e+01	1.110986e-04	6.482282e-10
1.582079e+01	1.106402e-04	6.463869e-10
1.584079e+01	1.101838e-04	6.445497e-10
1.586079e+01	1.097292e-04	6.427165e-10
1.588079e+01	1.092765e-04	6.408875e-10
1.590080e+01	1.088257e-04	6.390625e-10
1.592080e+01	1.083767e-04	6.372417e-10
1.594080e+01	1.079296e-04	6.354249e-10
1.596080e+01	1.074844e-04	6.336123e-10
1.598080e+01	1.070409e-04	6.318037e-10
1.600080e+01	1.065993e-04	6.299992e-10
1.602080e+01	1.061596e-04	6.281988e-10
1.604080e+01	1.057216e-04	6.264025e-10
1.606080e+01	1.052854e-04	6.246103e-10
1.608080e+01	1.048511e-04	6.228221e-10
1.610081e+01	1.044185e-04	6.210380e-10
1.612081e+01	1.039877e-04	6.192580e-10
1.614081e+01	1.035587e-04	6.174820e-10
1.616081e+01	1.031315e-04	6.157101e-10
1.618081e+01	1.027060e-04	6.139423e-10
1.620081e+01	1.022823e-04	6.121785e-10
1.622081e+01	1.018604e-04	6.104188e-10
1.624081e+01	1.014401e-04	6.086631e-10
1.626081e+01	1.010217e-04	6.069115e-10
1.628081e+01	1.006049e-04	6.051639e-10
1.630082e+01	1.001899e-04	6.034204e-10
1.632082e+01	9.977652e-05	6.016809e-10
1.634082e+01	9.936490e-05	5.999454e-10
1.636082e+01	9.895497e-05	5.982140e-10
1.638082e+01	9.854673e-05	5.964866e-10
1.640082e+01	9.814018e-05	5.947632e-10
1.642082e+01	9.773531e-05	5.930438e-10
1.644082e+01	9.733211e-05	5.913284e-10
1.646082e+01	9.693057e-05	5.896171e-10
1.648082e+01	9.653068e-05	5.879098e-10
1.650083e+01	9.613245e-05	5.862064e-10
1.652083e+01	9.573586e-05	5.845071e-10
1.654083e+01	9.534091e-05	5.828118e-10
1.656083e+01	9.494759e-05	5.811204e-10
1.658083e+01	9.455588e-05	5.794331e-10
1.660083e+01	9.416580e-05	5.777497e-10
1.662083e+01	9.377732e-05	5.760704e-10
1.664083e+01	9.339045e-05	5.743950e-10
1.666083e+01	9.300518e-05	5.727235e-10
1.668083e+01	9.262149e-05	5.710561e-10
1.670084e+01	9.223939e-05	5.693926e-10
1.672084e+01	9.185886e-05	5.677330e-10
1.674084e+01	9.147990e-05	5.660775e-10
1.676084e+01	9.110251e-05	5.644258e-10
1.678084e+01	9.072667e-05	5.627782e-10
1.680084e+01	9.035239e-05	5.611344e-10
1.682084e+01	8.997965e-05	5.594946e-10
1.684084e+01	8.960844e-05	5.578588e-10
1.686084e+01	8.923877e-05	5.562269e-10
1.688084e+01	8.887063e-05	5.545989e-10
1.690085e+01	8.850400e-05	5.529748e-10
1.692085e+01	8.813888e-05	5.513546e-10
1.694085e+01	8.777528e-05	5.497384e-10
1.696085e+01	8.741317e-05	5.481261e-10
1.698085e+01	8.705255e-05	5.465176e-10
1.700085e+01	8.669343e-05	5.449131e-10
1.702085e+01	8.633578e-05	5.433125e-10
1.704085e+01	8.597961e-05	5.417157e-10
1.706085e+01	8.562492e-05	5.401229e-10
1.708085e+01	8.527168e-05	5.385339e-10
1.710086e+01	8.491990e-05	5.369488e-10
1.712086e+01	8.456957e-05	5.353676e-10
1.714086e+01	8.422069e-05	5.337902e-10
1.716086e+01	8.387325e-05	5.322167e-10
1.718086e+01	8.352724e-05	5.306471e-10
1.720086e+01	8.318266e-05	5.290813e-10
1.722086e+01	8.283950e-05	5.275193e-10
1.724086e+01	8.249776e-05	5.259612e-10
1.726086e+01	8.215743e-05	5.244070e-10
1.728086e+01	8.181850e-05	5.228565e-10
1.730087e+01	8.148097e-05	5.213099e-10
1.732087e+01	8.114483e-05	5.197671e-10
1.734087e+01	8.081008e-05	5.182282e-10
1.736087e+01	8.047671e-05	5.166930e-10
1.738087e+01	8.014471e-05	5.151617e-10
1.740087e+01	7.981409e-05	5.136341e-10
1.742087e+01	7.948483e-05	5.121104e-10
1.744087e+01	7.915692e-05	5.105904e-10
1.746087e+01	7.883037e-05	5.090743e-10
1.748087e+01	7.850517e-05	5.075619e-10
1.750088e+01	7.818131e-05	5.060533e-10
1.752088e+01	7.785879e-05	5.045484e-10
1.754088e+01	7.753760e-05	5.030474e-10
1.756088e+01	7.721773e-05	5.015501e-10
1.758088e+01	7.689918e-05	5.000565e-10
1.760088e+01	7.658194e-05	4.985667e-10
1.762088e+01	7.626602e-05	4.970806e-10
1.764088e+01	7.595140e-05	4.955983e-10
1.766088e+01	7.563807e-05	4.941197e-10
1.768088e+01	7.532604e-05	4.926448e-10
1.770089e+01	7.501530e-05	4.911737e-10
1.772089e+01	7.470584e-05	4.897063e-10
1.774089e+01	7.439765e-05	4.882426e-10
1.776089e+01	7.409074e-05	4.867826e-10
1.778089e+01	7.378509e-05	4.853263e-10
1.780089e+01	7.348071e-05	4.838737e-10
1.782089e+01	7.317758e-05	4.824247e-10
1.784089e+01	7.287570e-05	4.809795e-10
1.786089e+01	7.257506e-05	4.795379e-10
1.788089e+01	7.227567e-05	4.781001e-10
1.790090e+01	7.197751e-05	4.766658e-10
1.792090e+01	7.168059e-05	4.752353e-10
1.794090e+01	7.138488e-05	4.738084e-10
1.796090e+01	7.109040e-05	4.723851e-10
1.798090e+01	7.079713e-05	4.709655e-10
1.800090e+01	7.050507e-05	4.695496e-10
1.802090e+01	7.021422e-05	4.681373e-10
1.804090e+01	6.992457e-05	4.667285e-10
1.806090e+01	6.963611e-05	4.653235e-10
1.808090e+01	6.934884e-05	4.639220e-10
1.810091e+01	6.906276e-05	4.625241e-10
1.812091e+01	6.877786e-05	4.611299e-10
1.814091e+01	6.849413e-05	4.597392e-10
1.816091e+01	6.821157e-05	4.583522e-10
1.818091e+01	6.793018e-05	4.569687e-10
1.820091e+01	6.764995e-05	4.555888e-10
1.822091e+01	6.737088e-05	4.542125e-10
1.824091e+01	6.709296e-05	4.528397e-10
1.826091e+01	6.681618e-05	4.514706e-10
1.828091e+01	6.654055e-05	4.501049e-10
1.830092e+01	6.626606e-05	4.487429e-10
1.832092e+01	6.599269e-05	4.473843e-10
1.834092e+01	6.572046e-05	4.460293e-10
1.836092e+01	6.544934e-05	4.446779e-10
1.838092e+01	6.517935e-05	4.433300e-10
1.840092e+01	6.491047e-05	4.419856e-10
1.842092e+01	6.464270e-05	4.406447e-10
1.844092e+01	6.437603e-05	4.393073e-10
1.846092e+01	6.411047e-05	4.379734e-10
1.848092e+01	6.384600e-05	4.366430e-10
1.850093e+01	6.358262e-05	4.353161e-10
1.852093e+01	6.332033e-05	4.339927e-10
1.854093e+01	6.305912e-05	4.326728e-10
1.856093e+01	6.279898e-05	4.313564e-10
1.858093e+01	6.253992e-05	4.300434e-10
1.860093e+01	6.228193e-05	4.287339e-10
1.862093e+01	6.202501e-05	4.274278e-10
1.864093e+01	6.176914e-05	4.261252e-10
1.866093e+01	6.151433e-05	4.248260e-10
1.868093e+01	6.126057e-05	4.235303e-10
1.870094e+01	6.100786e-05	4.222380e-10
1.872094e+01	6.075619e-05	4.209491e-10
1.874094e+01	6.050556e-05	4.196637e-10
1.876094e+01	6.025596e-05	4.183816e-10
1.878094e+01	6.000740e-05	4.171030e-10
1.880094e+01	5.975985e-05	4.158277e-10
1.882094e+01	5.951333e-05	4.145559e-10
1.884094e+01	5.926783e-05	4.132874e-10
1.886094e+01	5.902334e-05	4.120224e-10
1.888094e+01	5.877986e-05	4.107607e-10
1.890095e+01	5.853738e-05	4.095023e-10
1.892095e+01	5.829590e-05	4.082474e-10
1.894095e+01	5.805542e-05	4.069958e-10
1.896095e+01	5.781594e-05	4.057475e-10
1.898095e+01	5.757743e-05	4.045026e-10
1.900095e+01	5.733992e-05	4.032610e-10
1.902095e+01	5.710338e-05	4.020228e-10
1.904095e+01	5.686782e-05	4.007879e-10
1.906095e+01	5.663323e-05	3.995563e-10
1.908095e+01	5.639961e-05	3.983280e-10
1.910096e+01	5.616695e-05	3.971030e-10
1.912096e+01	5.593526e-05	3.958813e-10
1.914096e+01	5.570452e-05	3.946629e-10
1.916096e+01	5.547473e-05	3.934478e-10
1.918096e+01	5.524589e-05	3.922360e-10
1.920096e+01	5.501799e-05	3.910275e-10
1.922096e+01	5.479103e-05	3.898222e-10
1.924096e+01	5.456501e-05	3.886202e-10
1.926096e+01	5.433992e-05	3.874215e-10
1.928096e+01	5.411576e-05	3.862260e-10
1.930097e+01	5.389253e-05	3.850337e-10
1.932097e+01	5.367022e-05	3.838447e-10
1.934097e+01	5.344882e-05	3.826589e-10
1.936097e+01	5.322834e-05	3.814764e-10
1.938097e+01	5.300876e-05	3.802970e-10
1.940097e+01	5.279010e-05	3.791209e-10
1.942097e+01	5.257233e-05	3.779480e-10
1.944097e+01	5.235546e-05	3.767783e-10
1.946097e+01	5.213949e-05	3.756117e-10
1.948097e+01	5.192441e-05	3.744484e-10
1.950098e+01	5.171022e-05	3.732882e-10
1.952098e+01	5.149691e-05	3.721312e-10
1.954098e+01	5.128448e-05	3.709774e-10
1.956098e+01	5.107292e-05	3.698268e-10
1.958098e+01	5.086224e-05	3.686793e-10
1.960098e+01	5.065243e-05	3.675349e-10
1.962098e+01	5.044348e-05	3.663937e-10
1.964098e+01	5.023540e-05	3.652557e-10
1.966098e+01	5.002818e-05	3.641207e-10
1.968098e+01	4.982180e-05	3.629889e-10
1.970099e+01	4.961629e-05	3.618602e-10
1.972099e+01	4.941161e-05	3.607346e-10
1.974099e+01	4.920779e-05	3.596121e-10
1.976099e+01	4.900480e-05	3.584927e-10
1.978099e+01	4.880265e-05	3.573764e-10
1.980099e+01	4.860134e-05	3.562632e-10
1.982099e+01	4.840085e-05	3.551531e-10
1.984099e+01	4.820120e-05	3.540461e-10
1.986099e+01	4.800236e-05	3.529421e-10
1.988099e+01	4.780435e-05	3.518411e-10
1.990100e+01	4.760716e-05	3.507433e-10
1.992100e+01	4.741077e-05	3.496484e-10
1.994100e+01	4.721520e-05	3.485567e-10
1.996100e+01	4.702044e-05	3.474679e-10
1.998100e+01	4.682647e-05	3.463822e-10
2.000100e+01	4.663331e-05	3.452995e-10
2.002100e+01	4.644095e-05	3.442198e-10
2.004100e+01	4.624938e-05	3.431431e-10
2.006100e+01	4.605860e-05	3.420694e-10
2.008100e+01	4.586860e-05	3.409988e-10
2.010101e+01	4.567939e-05	3.399311e-10
2.012101e+01	4.549096e-05	3.388664e-10
2.014101e+01	4.530331e-05	3.378047e-10
2.016101e+01	4.511643e-05	3.367459e-10
2.018101e+01	4.493033e-05	3.356901e-10
2.020101e+01	4.474499e-05	3.346373e-10
2.022101e+01	4.456042e-05	3.335874e-10
2.024101e+01	4.437660e-05	3.325405e-10
2.026101e+01	4.419355e-05	3.314965e-10
2.028101e+01	4.401125e-05	3.304554e-10
2.030102e+01	4.382970e-05	3.294173e-10
2.032102e+01	4.364890e-05	3.283821e-10
2.034102e+01	4.346885e-05	3.273498e-10
2.036102e+01	4.328954e-05	3.263204e-10
2.038102e+01	4.311097e-05	3.252939e-10
2.040102e+01	4.293314e-05	3.242703e-10
2.042102e+01	4.275604e-05	3.232496e-10
2.044102e+01	4.257967e-05	3.222318e-10
2.046102e+01	4.240403e-05	3.212168e-10
2.048102e+01	4.222911e-05	3.202047e-10
2.050103e+01	4.205492e-05	3.191955e-10
2.052103e+01	4.188144e-05	3.181892e-10
2.054103e+01	4.170868e-05	3.171857e-10
2.056103e+01	4.153663e-05	3.161850e-10
2.058103e+01	4.136530e-05	3.151872e-10
2.060103e+01	4.119467e-05	3.141922e-10
2.062103e+01	4.102474e-05	3.132000e-10
2.064103e+01	4.085551e-05	3.122107e-10
2.066103e+01	4.068698e-05	3.112241e-10
2.068103e+01	4.051915e-05	3.102404e-10
2.070104e+01	4.035201e-05	3.092595e-10
2.072104e+01	4.018556e-05	3.082813e-10
2.074104e+01	4.001980e-05	3.073060e-10
2.076104e+01	3.985472e-05	3.063334e-10
2.078104e+01	3.969032e-05	3.053636e-10
2.080104e+01	3.952660e-05	3.043966e-10
2.082104e+01	3.936355e-05	3.034324e-10
2.084104e+01	3.920118e-05	3.024709e-10
2.086104e+01	3.903948e-05	3.015121e-10
2.088104e+01	3.887844e-05	3.005561e-10
2.090105e+01	3.871807e-05	2.996028e-10
2.092105e+01	3.855836e-05	2.986523e-10
2.094105e+01	3.839931e-05	2.977045e-10
2.096105e+01	3.824091e-05	2.967594e-10
2.098105e+01	3.808317e-05	2.958170e-10
2.100105e+01	3.792608e-05	2.948773e-10
2.102105e+01	3.776964e-05	2.939404e-10
2.104105e+01	3.761384e-05	2.930061e-10
2.106105e+01	3.745869e-05	2.920745e-10
2.108105e+01	3.730417e-05	2.911456e-10
2.110106e+01	3.715029e-05	2.902194e-10
2.112106e+01	3.699705e-05	2.892958e-10
2.114106e+01	3.684444e-05	2.883749e-10
2.116106e+01	3.669246e-05	2.874567e-10
2.118106e+01	3.654111e-05	2.865411e-10
2.120106e+01	3.639038e-05	2.856281e-10
2.122106e+01	3.624027e-05	2.847178e-10
2.124106e+01	3.609079e-05	2.838101e-10
2.126106e+01	3.594191e-05	2.829051e-10
2.128106e+01	3.579366e-05	2.820026e-10
2.130107e+01	3.564601e-05	2.811028e-10
2.132107e+01	3.549898e-05	2.802056e-10
2.134107e+01	3.535255e-05	2.793110e-10
2.136107e+01	3.520672e-05	2.784190e-10
2.138107e+01	3.506150e-05	2.775296e-10
2.140107e+01	3.491687e-05	2.766427e-10
2.142107e+01	3.477284e-05	2.757585e-10
2.144107e+01	3.462941e-05	2.748768e-10
2.146107e+01	3.448657e-05	2.739977e-10
2.148107e+01	3.434431e-05	2.731211e-10
2.150108e+01	3.420265e-05	2.722471e-10
2.152108e+01	3.406157e-05	2.713756e-10
2.154108e+01	3.392107e-05	2.705067e-10
2.156108e+01	3.378115e-05	2.696403e-10
2.158108e+01	3.364180e-05	2.687764e-10
2.160108e+01	3.350304e-05	2.679151e-10
2.162108e+01	3.336484e-05	2.670563e-10
2.164108e+01	3.322721e-05	2.661999e-10
2.166108e+01	3.309016e-05	2.653461e-10
2.168108e+01	3.295367e-05	2.644948e-10
2.170109e+01	3.281774e-05	2.636460e-10
2.172109e+01	3.268237e-05	2.627997e-10
2.174109e+01	3.254756e-05	2.619558e-10
2.176109e+01	3.241330e-05	2.611144e-10
2.178109e+01	3.227960e-05	2.602755e-10
2.180109e+01	3.214646e-05	2.594391e-10
2.182109e+01	3.201386e-05	2.586051e-10
2.184109e+01	3.188180e-05	2.577736e-10
2.186109e+01	3.175030e-05	2.569445e-10
2.188109e+01	3.161933e-05	2.561178e-10
2.190110e+01	3.148891e-05	2.552936e-10
2.192110e+01	3.135902e-05	2.544718e-10
2.194110e+01	3.122967e-05	2.536524e-10
2.196110e+01	3.110085e-05	2.528354e-10
2.198110e+01	3.097257e-05	2.520209e-10
2.200110e+01	3.084481e-05	2.512087e-10
2.202110e+01	3.071758e-05	2.503990e-10
2.204110e+01	3.059088e-05	2.495916e-10
2.206110e+01	3.046470e-05	2.487866e-10
2.208110e+01	3.033904e-05	2.479840e-10
2.210111e+01	3.021389e-05	2.471838e-10
2.212111e+01	3.008927e-05	2.463860e-10
2.214111e+01	2.996515e-05	2.455905e-10
2.216111e+01	2.984155e-05	2.447973e-10
2.218111e+01	2.971846e-05	2.440065e-10
2.220111e+01	2.959588e-05	2.432181e-10
2.222111e+01	2.947380e-05	2.424320e-10
2.224111e+01	2.935223e-05	2.416482e-10
2.226111e+01	2.923116e-05	2.408668e-10
2.228111e+01	2.911059e-05	2.400876e-10
2.230112e+01	2.899051e-05	2.393108e-10
2.232112e+01	2.887093e-05	2.385363e-10
2.234112e+01	2.875184e-05	2.377641e-10
2.236112e+01	2.863325e-05	2.369942e-10
2.238112e+01	2.851514e-05	2.362266e-10
2.240112e+01	2.839752e-05	2.354613e-10
2.242112e+01	2.828039e-05	2.346983e-10
2.244112e+01	2.816374e-05	2.339375e-10
2.246112e+01	2.804757e-05	2.331790e-10
2.248112e+01	2.793188e-05	2.324228e-10
2.250113e+01	2.781667e-05	2.316688e-10
2.252113e+01	2.770193e-05	2.309171e-10
2.254113e+01	2.758767e-05	2.301676e-10
2.256113e+01	2.747388e-05	2.294204e-10
2.258113e+01	2.736055e-05	2.286754e-10
2.260113e+01	2.724770e-05	2.279326e-10
2.262113e+01	2.713531e-05	2.271921e-10
2.264113e+01	2.702338e-05	2.264537e-10
2.266113e+01	2.691192e-05	2.257176e-10
2.268113e+01	2.680091e-05	2.249837e-10
2.270114e+01	2.669037e-05	2.242520e-10
2.272114e+01	2.658027e-05	2.235225e-10
2.274114e+01	2.647064e-05	2.227952e-10
2.276114e+01	2.636145e-05	2.220700e-10
2.278114e+01	2.625272e-05	2.213471e-10
2.280114e+01	2.614443e-05	2.206263e-10
2.282114e+01	2.603660e-05	2.199076e-10
2.284114e+01	2.592920e-05	2.191912e-10
2.286114e+01	2.582225e-05	2.184769e-10
2.288114e+01	2.571574e-05	2.177647e-10
2.290115e+01	2.560967e-05	2.170547e-10
2.292115e+01	2.550404e-05	2.163469e-10
2.294115e+01	2.539884e-05	2.156411e-10
2.296115e+01	2.529408e-05	2.149375e-10
2.298115e+01	2.518975e-05	2.142361e-10
2.300115e+01	2.508585e-05	2.135367e-10
2.302115e+01	2.498238e-05	2.128395e-10
2.304115e+01	2.487933e-05	2.121443e-10
2.306115e+01	2.477671e-05	2.114513e-10
